winner_name_raw,loser_name_raw,winner_school_raw,loser_school_raw,winner_class_year_raw,loser_class_year_raw,weight_class,victory_type,round_label,round_sort_key,level,event_name,event_series_name,event_type,event_id_external,date_start_raw,date_end_raw,occurred_at,source_match_id,extraction_confidence,score,time_seconds
Casey Wiles,Nathan Burnett,Kent State,Clarion,So.,Fr.,141,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431544132,1.0,3-2,
Brac Hooper,Alex Blake,Purdue,Clarion,Fr.,Jr.,141,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431711132,1.0,4-3,
Brady Worthing,Paul Pebly,Clarion,Unrostered-Slippery Rock University,Jr.,,149,Technical Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431556132,1.0,16-0,158
John Altieri,Vincenzo Napolitana,Clarion,Unrostered-Spartan Combat RTC,So.,,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431562132,1.0,4-0,
paul crane,John Altieri,Navy,Clarion,Sr.,So.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431637132,1.0,8-4,
John Altieri,Sam Lynch,Clarion,Brown,So.,RS Sr.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431786132,1.0,4-0,
Kaemen Smith,John Altieri,Navy,Clarion,Fr.,So.,149,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431846132,1.0,,114
Chandler Ho,Zachary Soda,Clarion,Edinboro,So.,So.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431561132,1.0,8-2,
Kaemen Smith,Lavinsky Collins,Navy,Clarion,Fr.,RS Fr.,149,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431555132,1.0,,381
Lavinsky Collins,Brock McMillen,Clarion,Pittsburgh,RS Fr.,So.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431777132,1.0,8-5,
Kyle Schickel,Sam Lynch,Clarion,Brown,So.,RS Sr.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431549132,1.0,12-7,
Kyle Schickel,Ricky Cabanillas,Clarion,Brown,So.,Sr.,149,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431627132,1.0,,272
Meyer Shapiro,Kyle Schickel,Unrostered-Spartan Combat RTC,Clarion,,So.,149,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431778132,1.0,13-3,
Kyle Schickel,Lavinsky Collins,Clarion,Clarion,So.,RS Fr.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431847132,1.0,9-2,
Meyer Shapiro,Brady Worthing,Unrostered-Spartan Combat RTC,Clarion,,Jr.,149,Technical Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431624132,1.0,18-2,328
Brady Worthing,Vincenzo Napolitana,Clarion,Unrostered-Spartan Combat RTC,Jr.,,149,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431702132,1.0,,151
Ricky Cabanillas,Brady Worthing,Brown,Clarion,Sr.,Jr.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431789132,1.0,5-0,
John Altieri,Ty Cymmerman,Clarion,Pittsburgh,So.,So.,149,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431713132,1.0,8-0,
Tyler Badgett,Chandler Ho,Pittsburgh,Clarion,Jr.,So.,149,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431636132,1.0,10-1,
Sam Lynch,Chandler Ho,Brown,Clarion,RS Sr.,So.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431724132,1.0,4-2,
Lavinsky Collins,Shermuhammad Sadriddinov,Clarion,Clarion,RS Fr.,Fr.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431709132,1.0,10-3,
Trey Kruse,Shermuhammad Sadriddinov,Purdue,Clarion,Jr.,Fr.,149,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431639132,1.0,12-0,
Shermuhammad Sadriddinov,Sam Harris,Clarion,Gardner-Webb,Fr.,Fr.,149,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431564132,1.0,7-1,
Kaemen Smith,Kyle Schickel,Navy,Clarion,Fr.,So.,149,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431890132,1.0,,310
Riley Bower,Trevor Elfvin,Bucknell,Clarion,Fr.,RS So.,157,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431790132,1.0,10-1,
Trevor Elfvin,Salieri Allen,Clarion,Edinboro,RS So.,Jr.,157,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431577132,1.0,,393
Kaleb Williams,Trevor Elfvin,Unrostered-Spartan Combat RTC,Clarion,,RS So.,157,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431652132,1.0,8-3,
Trevor Elfvin,Gannon Jaquay,Clarion,Edinboro,RS So.,Fr.,157,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431723132,1.0,12-2,
Tye Weathersby,Gavin Wilmoth,Pittsburgh,Clarion,Jr.,Fr.,165,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431581132,1.0,4-0,
Roberto Padilla,Gavin Wilmoth,Unrostered-Spartan Combat RTC,Clarion,,Fr.,165,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431732132,1.0,11-2,
Cooper Noehre,Casper Hinklie,Purdue,Clarion,Jr.,Jr.,165,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431579132,1.0,16-4,
Ben Shvartsman,Eli Brinsky,Unrostered-Spartan Combat RTC,Clarion,,Jr.,165,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431855132,1.0,6-1,
Tye Weathersby,Casper Hinklie,Pittsburgh,Clarion,Jr.,Jr.,165,Technical Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431730132,1.0,19-4,351
Eli Brinsky,Alex Garee,Clarion,Edinboro,Jr.,So.,165,Sudden Victory - 1,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431578132,1.0,2-1,
Eli Brinsky,Aiden Faria,Clarion,Kent State,Jr.,So.,165,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431653132,1.0,9-3,
Jon Park,Eli Brinsky,Navy,Clarion,Sr.,Jr.,165,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431797132,1.0,12-0,
Ayden Miller,Brock Salvatore,Clarion,Unrostered-Slippery Rock University,So.,,165,Medical Forfeit,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431670132,1.0,,
Alex Garee,Ayden Miller,Edinboro,Clarion,So.,So.,165,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431802132,1.0,9-4,
Rodrick Mosley,Ayden Miller,Gardner-Webb,Clarion,RS Fr.,So.,165,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431649132,1.0,5-0,
Chase Cordia,Sean Billups,Clarion,Kent State,Fr.,RS Jr.,174,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431733132,1.0,7-5,
Solomon Dubler,Chase Cordia,Clarion,Clarion,Fr.,Fr.,174,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431902132,1.0,11-0,
Solomon Dubler,Joseph Arnold,Clarion,Edinboro,Fr.,So.,174,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431805132,1.0,,217
Sammy Starr,Solomon Dubler,Navy,Clarion,So.,Fr.,174,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431669132,1.0,6-2,
Jared McGill,Chase Cordia,Edinboro,Clarion,RS So.,Fr.,174,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431668132,1.0,12-2,
Chase Cordia,Drew Clearie,Clarion,Brown,Fr.,So.,174,Forfeit,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431799132,1.0,,
Chase Cordia,Brent Moore,Clarion,Unrostered,Fr.,,174,Forfeit,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431854132,1.0,,
Solomon Dubler,Jacob Sabol,Clarion,Pitt-Johnstown,Fr.,RS Fr.,174,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431861132,1.0,10-0,
Brody Baumann,Solomon Dubler,Purdue,Clarion,Fr.,Fr.,174,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431940132,1.0,9-8,
Ethan Wiant,Baren Berg,Clarion,Unrostered-NLWC,Jr.,,174,Technical Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431731132,1.0,17-1,260
John Worthing,Sean Billups,Clarion,Kent State,RS So.,RS Jr.,174,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431587132,1.0,,420
John Worthing,Carson Miller,Clarion,Pittsburgh,RS So.,Fr.,174,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431663132,1.0,6-3,
John Worthing,Jacob Sabol,Clarion,Pitt-Johnstown,RS So.,RS Fr.,174,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431796132,1.0,,118
John Worthing,Sam Barnes,Clarion,Bucknell,RS So.,Sr.,174,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431895132,1.0,,85
Sam Barnes,Ethan Wiant,Bucknell,Clarion,Sr.,Jr.,174,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431660132,1.0,5-3,
Ethan Wiant,Anthony Salopek,Clarion,Pitt-Johnstown,Jr.,RS Fr.,174,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431811132,1.0,1-0,
Brody Baumann,Ethan Wiant,Purdue,Clarion,Fr.,Jr.,174,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431866132,1.0,6-1,
Will Feldkamp,Mike Caniglia,Clarion,Kent State,RS Sr.,RS Jr.,184,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431674132,1.0,11-2,
Will Feldkamp,James Lledo,Clarion,Pittsburgh,RS Sr.,Jr.,184,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431806132,1.0,,256
Will Feldkamp,Nicholas Meglino,Clarion,Pittsburgh,RS Sr.,Sr.,184,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431891132,1.0,,61
Will Feldkamp,Reece Heller,Clarion,Pittsburgh,RS Sr.,RS So.,184,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431926132,1.0,,101
Tyler Bagoly,Larry Vola,Clarion,Maryland,RS Sr.,Fr.,197,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431589132,1.0,,10
Tyler Bagoly,Aaron Wolk,Clarion,Brown,RS Sr.,Jr.,197,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431688132,1.0,11-6,
Tyler Bagoly,Jake Lucas,Clarion,Navy,RS Sr.,Fr.,197,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431829132,1.0,5-4,
Tyler Bagoly,Mason McCready,Clarion,Bucknell,RS Sr.,Sr.,197,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431903132,1.0,7-3,
Mac Stout,Tyler Bagoly,Pittsburgh,Clarion,Fr.,RS Sr.,197,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431928132,1.0,9-5,
Jacob Koser,Brett Wittmann,Navy,Clarion,Sr.,Sr.,197,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431672132,1.0,,115
Brett Wittmann,Larry Vola,Clarion,Maryland,Sr.,Fr.,197,Fall,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431740132,1.0,,102
Ryan Boyle,Brett Wittmann,Kent State,Clarion,RS Jr.,Sr.,197,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431823132,1.0,3-2,
Reynold (Buzzy) Maines,Thomas Mukai,Clarion,Brown,RS Sr.,Jr.,285,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431603132,1.0,5-1,
Austin Chapman,Eric Gamble,Clarion,Pitt-Johnstown,Jr.,So.,285,Disqualified,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431592132,1.0,,
Brendan Furman,Austin Chapman,Unrostered-Spartan Combat RTC,Clarion,,Jr.,285,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431826132,1.0,5-2,
Austin Chapman,Ashton Davis,Clarion,Unrostered-Spartan Combat RTC,Jr.,,285,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431883132,1.0,6-2,
Austin Chapman,Ryan Ellefsen,Clarion,Unrostered,Jr.,,285,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431913132,1.0,8-2,
Ashton Davis,Reynold (Buzzy) Maines,Unrostered-Spartan Combat RTC,Clarion,,RS Sr.,285,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431833132,1.0,12-3,
Reynold (Buzzy) Maines,Riley Ucker,Clarion,Kent State,RS Sr.,Fr.,285,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431753132,1.0,7-5,
Jake Slinger,Reynold (Buzzy) Maines,Pittsburgh,Clarion,Sr.,RS Sr.,285,Major Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431692132,1.0,8-0,
Austin Chapman,Jamier Ferere,Clarion,Navy,Jr.,Fr.,285,Tie Breaker - 2 (Riding Time),,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431699132,1.0,4-2,
Tristan Ruhlman,Austin Chapman,Purdue,Clarion,RS Fr.,Jr.,285,Decision,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431941132,1.0,4-0,
Jared McGill,John Worthing,Edinboro,Clarion,RS So.,RS So.,174,Injury Default,,,Varsity,Clarion Open 2022,Clarion Open 2022,tournament,6696408132,20221106,20221106,1667692800000,33431921132,1.0,8-0,
Dean Peterson,Joey Fischer,Rutgers,Clarion,RS Fr.,So.,125,Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33442214132,1.0,6-1,
Joe Heilmann,Koen Kish,Rutgers,Clarion,RS Sr.,So.,133,Major Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069270132,1.0,13-3,
Sammy Alvarez,Seth Koleno,Rutgers,Clarion,RS So.,Sr.,141,Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069271132,1.0,5-3,
Anthony White,Kyle Schickel,Rutgers,Clarion,RS Fr.,So.,149,Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069272132,1.0,7-2,
Andrew  Clark,Trevor Elfvin,Rutgers,Clarion,RS So.,RS So.,157,Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069273132,1.0,2-1,
Connor O`Neill,Eli Brinsky,Rutgers,Clarion,RS So.,Jr.,165,Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069274132,1.0,8-7,
Jackson  Turley,Solomon Dubler,Rutgers,Clarion,RS So.,Fr.,174,Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069275132,1.0,4-2,
Brian Soldano,Will Feldkamp,Rutgers,Clarion,Fr.,RS Sr.,184,Major Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069276132,1.0,15-5,
Tyler Bagoly,Michael  Toranzo,Clarion,Rutgers,RS Sr.,RS Fr.,197,Major Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069277132,1.0,12-2,
Boone Mcdermott,Austin Chapman,Rutgers,Clarion,RS Jr.,Jr.,285,Decision,,,Varsity,vs. Rutgers,Dual,dual,6696410132,202211111800,202211111800,1668189600000,33069278132,1.0,6-1,
Tyler Hunt,Jack Martinec,Navy,Clarion,Jr.,Fr.,133,Major Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33591041132,1.0,12-0,
Drew Currier,Jack Martinec,Franklin & Marshall,Clarion,Fr.,Fr.,133,Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590899132,1.0,5-2,
Braden Bower,Alex Blake,Bucknell,Clarion,Fr.,Jr.,141,Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590909132,1.0,4-1,
Stephen  Lukas,Alex Blake,Bucknell,Clarion,Fr.,Jr.,141,Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590988132,1.0,2-1,
Brady Worthing,Colin Calvetti,Clarion,Columbia,Jr.,Fr.,149,Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590857132,1.0,6-2,
Connor Pierce,Brady Worthing,Penn State,Clarion,Fr.,Jr.,149,Fall,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33591046132,1.0,,243
Shermuhammad Sadriddinov,Sander Miller,Clarion,Unaffiliated - UNATT,Fr.,,149,Major Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590910132,1.0,12-4,
Brayden Ivy,Shermuhammad Sadriddinov,West Virginia,Clarion,Fr.,Fr.,149,Major Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590994132,1.0,9-1,
Brady Worthing,Vincenzo Napolitana,Clarion,Spartan Combat RTC - UNATT,Jr.,,149,Major Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590920132,1.0,16-3,
Owen Finn,Brady Worthing,Cornell,Clarion,So.,Jr.,149,Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33591115132,1.0,4-3,
Kristopher Ketchum,Shermuhammad Sadriddinov,Nassau Community College,Clarion,So.,Fr.,149,Major Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590852132,1.0,13-3,
Jon Park,Cameron Pine,Navy,Clarion,Sr.,RS Jr.,165,Decision,,,Varsity,Jonathan Kaloust Bearcat Open,Jonathan Kaloust Bearcat Open,tournament,6700480132,20221113,20221113,1668297600000,33590876132,1.0,9-2,
