"source_index","record_type","primary_id","event_id","dual_id","format_code","format_label","start_date","end_date","event_name","location_state","tournament_system","tournament_id","winner_side","winner_team_id","winner_team_name","team_1_id","team_1_name","team_1_state","team_1_score","team_2_id","team_2_name","team_2_state","team_2_score","season_id","results_url_template"
"90","standalone_dual","6696675132","","6696675132","","standalone_dual","2023-02-15","2023-02-15","Missouri vs Iowa State","MO","","","1","971464143","Missouri","971464143","Missouri","MO","23","971429143","Iowa State","IA","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696675132&teamId={TEAM_ID}"
"91","standalone_dual","6705103132","","6705103132","","standalone_dual","2023-02-15","2023-02-15","Simpson vs Dubuque","IA","","","2","971407143","Dubuque","971518143","Simpson","IA","13","971407143","Dubuque","IA","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6705103132&teamId={TEAM_ID}"
"92","tournament_event","6699311132","6699311132","","D","dual_tournament","2023-02-15","2023-02-15","HCAC Duals","OH","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6699311132&teamId={TEAM_ID}"
"93","standalone_dual","6712541132","","6712541132","","standalone_dual","2023-02-14","2023-02-14","East Stroudsburg vs Kutztown","PA","","","1","971409143","East Stroudsburg","971409143","East Stroudsburg","PA","24","971437143","Kutztown","PA","23","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6712541132&teamId={TEAM_ID}"
"94","standalone_dual","6699917132","","6699917132","","standalone_dual","2023-02-14","2023-02-14","Augustana (IL) vs Cornell College","IL","","","2","971402143","Cornell College","971365143","Augustana (IL)","IL","6","971402143","Cornell College","IA","35","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6699917132&teamId={TEAM_ID}"
"95","standalone_dual","6719924132","","6719924132","","standalone_dual","2023-02-13","2023-02-13","Pacific (OR) vs Linfield University","OR","","","2","1028236143","Linfield University","971500143","Pacific (OR)","OR","21","1028236143","Linfield University","OR","32","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6719924132&teamId={TEAM_ID}"
"96","standalone_dual","6697728132","","6697728132","","standalone_dual","2023-02-13","2023-02-13","Central Missouri vs Newman","MO","","","1","971384143","Central Missouri","971384143","Central Missouri","MO","28","971476143","Newman","KS","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6697728132&teamId={TEAM_ID}"
"97","standalone_dual","6697843132","","6697843132","","standalone_dual","2023-02-13","2023-02-13","Central Baptist (Ark.) vs University of the Ozarks","AR","","","2","971572143","University of the Ozarks","974158143","Central Baptist (Ark.)","AR","13","971572143","University of the Ozarks","AR","40","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6697843132&teamId={TEAM_ID}"
"98","tournament_event","6929600132","6929600132","","D","dual_tournament","2023-02-12","2023-02-12","GLVC Duals","MO","T","707176132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6929600132&teamId={TEAM_ID}"
"99","standalone_dual","6711456132","","6711456132","","standalone_dual","2023-02-12","2023-02-12","Presbyterian College vs Gardner-Webb","SC","","","1","971576143","Presbyterian College","971576143","Presbyterian College","SC","19","971418143","Gardner-Webb","NC","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6711456132&teamId={TEAM_ID}"
"100","standalone_dual","6701695132","","6701695132","","standalone_dual","2023-02-12","2023-02-12","Purdue vs Northwestern","IN","","","2","971486143","Northwestern","971507143","Purdue","IN","12","971486143","Northwestern","IL","30","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6701695132&teamId={TEAM_ID}"
"101","tournament_event","6697673132","6697673132","","I","individual","2023-02-12","2023-02-12","Rocky Mountain Collegiate Open","CO","O","685737132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6697673132&teamId={TEAM_ID}"
"102","tournament_event","6919760132","6919760132","","I","individual","2023-02-12","2023-02-12","AMCC Championships","PA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6919760132&teamId={TEAM_ID}"
"103","tournament_event","6699326132","6699326132","","D","dual_tournament","2023-02-12","2023-02-12","Mount Union Tri-Match ","OH","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6699326132&teamId={TEAM_ID}"
"104","standalone_dual","6695242132","","6695242132","","standalone_dual","2023-02-12","2023-02-12","South Dakota State vs Oklahoma","SD","","","2","971493143","Oklahoma","971519143","South Dakota State","SD","13","971493143","Oklahoma","OK","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6695242132&teamId={TEAM_ID}"
"105","standalone_dual","6707395132","","6707395132","","standalone_dual","2023-02-12","2023-02-12","Queens vs Allen University","NC","","","1","971599143","Queens","971599143","Queens","NC","31","971332143","Allen University","SC","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6707395132&teamId={TEAM_ID}"
"106","tournament_event","6710450132","6710450132","","D","dual_tournament","2023-02-12","2023-02-12","GLVC Championships","MO","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6710450132&teamId={TEAM_ID}"
"107","tournament_event","6698669132","6698669132","","D","dual_tournament","2023-02-12","2023-02-12","King`s Tri","PA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6698669132&teamId={TEAM_ID}"
"108","standalone_dual","6716743132","","6716743132","","standalone_dual","2023-02-12","2023-02-12","SIU Edwardsville vs Ohio","IL","","","1","971520143","SIU Edwardsville","971520143","SIU Edwardsville","IL","21","971489143","Ohio","OH","15","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6716743132&teamId={TEAM_ID}"
"109","standalone_dual","7035508132","","7035508132","","standalone_dual","2023-02-12","2023-02-12","SIU Edwardsville vs Little Rock","IL","","","1","971520143","SIU Edwardsville","971520143","SIU Edwardsville","IL","22","971349143","Little Rock","AR","14","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=7035508132&teamId={TEAM_ID}"
"110","tournament_event","6695286132","6695286132","","I","individual","2023-02-12","2023-02-12","JCU Open","OH","O","690939132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6695286132&teamId={TEAM_ID}"
"111","standalone_dual","6698672132","","6698672132","","standalone_dual","2023-02-12","2023-02-12","Kent State vs Bloomsburg","OH","","","1","971434143","Kent State","971434143","Kent State","OH","32","971370143","Bloomsburg","PA","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6698672132&teamId={TEAM_ID}"
"112","standalone_dual","6696535132","","6696535132","","standalone_dual","2023-02-12","2023-02-12","Iowa State vs Illinois","IA","","","1","971429143","Iowa State","971429143","Iowa State","IA","21","971425143","Illinois","IL","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696535132&teamId={TEAM_ID}"
"113","standalone_dual","6700209132","","6700209132","","standalone_dual","2023-02-12","2023-02-12","Penn State vs Maryland","PA","","","1","971501143","Penn State","971501143","Penn State","PA","44","971449143","Maryland","MD","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6700209132&teamId={TEAM_ID}"
"114","standalone_dual","6716325132","","6716325132","","standalone_dual","2023-02-12","2023-02-12","Oklahoma State vs Stanford","OK","","","1","971494143","Oklahoma State","971494143","Oklahoma State","OK","25","971527143","Stanford","CA","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6716325132&teamId={TEAM_ID}"
"115","standalone_dual","6700573132","","6700573132","","standalone_dual","2023-02-12","2023-02-12","Michigan vs Indiana","MI","","","1","971456143","Michigan","971456143","Michigan","MI","23","971426143","Indiana","IN","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6700573132&teamId={TEAM_ID}"
"116","standalone_dual","6695255132","","6695255132","","standalone_dual","2023-02-12","2023-02-12","Fort Hays State vs Central Missouri","KS","","","1","971415143","Fort Hays State","971415143","Fort Hays State","KS","27","971384143","Central Missouri","MO","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6695255132&teamId={TEAM_ID}"
"117","standalone_dual","6698598132","","6698598132","","standalone_dual","2023-02-12","2023-02-12","Drexel vs Pennsylvania","PA","","","2","971502143","Pennsylvania","971406143","Drexel","PA","6","971502143","Pennsylvania","PA","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6698598132&teamId={TEAM_ID}"
"118","standalone_dual","6914402132","","6914402132","","standalone_dual","2023-02-12","2023-02-12","CSU Bakersfield vs California Baptist","CA","","","2","971378143","California Baptist","971403143","CSU Bakersfield","CA","17","971378143","California Baptist","CA","23","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6914402132&teamId={TEAM_ID}"
"119","standalone_dual","6716764132","","6716764132","","standalone_dual","2023-02-12","2023-02-12","Little Rock vs Ohio","AR","","","1","971349143","Little Rock","971349143","Little Rock","AR","28","971489143","Ohio","OH","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6716764132&teamId={TEAM_ID}"
"120","standalone_dual","6696426132","","6696426132","","standalone_dual","2023-02-12","2023-02-12","Clarion vs Rider","PA","","","2","971509143","Rider","971389143","Clarion","PA","15","971509143","Rider","NJ","25","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696426132&teamId={TEAM_ID}"
"121","standalone_dual","6703498132","","6703498132","","standalone_dual","2023-02-12","2023-02-12","Chattanooga vs Campbell","TN","","","2","971379143","Campbell","971387143","Chattanooga","TN","13","971379143","Campbell","NC","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6703498132&teamId={TEAM_ID}"
"122","standalone_dual","6704598132","","6704598132","","standalone_dual","2023-02-12","2023-02-12","American vs Air Force","DC","","","2","971351143","Air Force","971357143","American","DC","13","971351143","Air Force","CO","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6704598132&teamId={TEAM_ID}"
"123","standalone_dual","6701632132","","6701632132","","standalone_dual","2023-02-12","2023-02-12","Nebraska vs Rutgers","NE","","","1","971471143","Nebraska","971471143","Nebraska","NE","27","971512143","Rutgers","NJ","10","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6701632132&teamId={TEAM_ID}"
"124","standalone_dual","6695037132","","6695037132","","standalone_dual","2023-02-12","2023-02-12","Central Oklahoma vs Nebraska-Kearney","OK","","","1","971385143","Central Oklahoma","971385143","Central Oklahoma","OK","21","971472143","Nebraska-Kearney","NE","13","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6695037132&teamId={TEAM_ID}"
"125","standalone_dual","6695479132","","6695479132","","standalone_dual","2023-02-12","2023-02-12","Buffalo vs Central Michigan","NY","","","2","971383143","Central Michigan","971376143","Buffalo","NY","6","971383143","Central Michigan","MI","27","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6695479132&teamId={TEAM_ID}"
"126","standalone_dual","7035204132","","7035204132","","standalone_dual","2023-02-11","2023-02-11","Lake Erie vs Findlay","OH","","","2","971414143","Findlay","971438143","Lake Erie","OH","0","971414143","Findlay","OH","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=7035204132&teamId={TEAM_ID}"
"127","standalone_dual","6697874132","","6697874132","","standalone_dual","2023-02-11","2023-02-11","Mary vs Northern State","ND","","","2","971485143","Northern State","971448143","Mary","ND","17","971485143","Northern State","SD","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6697874132&teamId={TEAM_ID}"
"128","standalone_dual","6695368132","","6695368132","","standalone_dual","2023-02-11","2023-02-11","Oregon State vs Wyoming","OR","","","1","971498143","Oregon State","971498143","Oregon State","OR","20","971565143","Wyoming","WY","10","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6695368132&teamId={TEAM_ID}"
"129","standalone_dual","6723597132","","6723597132","","standalone_dual","2023-02-11","2023-02-11","Harvard vs Hofstra","MA","","","1","971421143","Harvard","971421143","Harvard","MA","25","971423143","Hofstra","NY","11","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6723597132&teamId={TEAM_ID}"
"130","standalone_dual","6696817132","","6696817132","","standalone_dual","2023-02-11","2023-02-11","George Mason vs Lock Haven","VA","","","2","971443143","Lock Haven","971419143","George Mason","VA","15","971443143","Lock Haven","PA","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696817132&teamId={TEAM_ID}"
"131","standalone_dual","6712202132","","6712202132","","standalone_dual","2023-02-11","2023-02-11","Bellarmine vs The Citadel","KY","","","1","971336143","Bellarmine","971336143","Bellarmine","KY","22","971531143","The Citadel","SC","14","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6712202132&teamId={TEAM_ID}"
"132","standalone_dual","6697898132","","6697898132","","standalone_dual","2023-02-11","2023-02-11","Gannon vs Seton Hill","PA","","","1","971417143","Gannon","971417143","Gannon","PA","41","971515143","Seton Hill","PA","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6697898132&teamId={TEAM_ID}"
"133","standalone_dual","6695559132","","6695559132","","standalone_dual","2023-02-11","2023-02-11","Drexel vs Army West Point","PA","","","2","971362143","Army West Point","971406143","Drexel","PA","12","971362143","Army West Point","NY","20","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6695559132&teamId={TEAM_ID}"
"134","standalone_dual","6697797132","","6697797132","","standalone_dual","2023-02-11","2023-02-11","Minot State (N.D.) vs St. Cloud State","ND","","","2","971524143","St. Cloud State","971463143","Minot State (N.D.)","ND","12","971524143","St. Cloud State","MN","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6697797132&teamId={TEAM_ID}"
"135","standalone_dual","6701716132","","6701716132","","standalone_dual","2023-02-11","2023-02-11","Cleveland State vs Bloomsburg","OH","","","1","971390143","Cleveland State","971390143","Cleveland State","OH","30","971370143","Bloomsburg","PA","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6701716132&teamId={TEAM_ID}"
"136","standalone_dual","6702847132","","6702847132","","standalone_dual","2023-02-11","2023-02-11","Norwich vs Southern Maine","VT","","","2","971521143","Southern Maine","971487143","Norwich","VT","13","971521143","Southern Maine","ME","30","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6702847132&teamId={TEAM_ID}"
"137","standalone_dual","6969687132","","6969687132","","standalone_dual","2023-02-11","2023-02-11","Chadron State vs Colorado Mesa","NE","","","2","971395143","Colorado Mesa","971386143","Chadron State","NE","16","971395143","Colorado Mesa","CO","28","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6969687132&teamId={TEAM_ID}"
"138","standalone_dual","6718277132","","6718277132","","standalone_dual","2023-02-11","2023-02-11","American vs Lock Haven","DC","","","2","971443143","Lock Haven","971357143","American","DC","9","971443143","Lock Haven","PA","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6718277132&teamId={TEAM_ID}"
"139","standalone_dual","6712756132","","6712756132","","standalone_dual","2023-02-11","2023-02-11","Augsburg vs Concordia-Moorhead","MN","","","1","971364143","Augsburg","971364143","Augsburg","MN","40","971400143","Concordia-Moorhead","MN","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6712756132&teamId={TEAM_ID}"
"140","standalone_dual","6696100132","","6696100132","","standalone_dual","2023-02-11","2023-02-11","Brown vs Columbia","RI","","","2","971398143","Columbia","971373143","Brown","RI","3","971398143","Columbia","NY","36","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696100132&teamId={TEAM_ID}"
"141","standalone_dual","6695962132","","6695962132","","standalone_dual","2023-02-11","2023-02-11","Belmont Abbey vs Limestone","NC","","","1","971368143","Belmont Abbey","971368143","Belmont Abbey","NC","36","971441143","Limestone","SC","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6695962132&teamId={TEAM_ID}"
"142","tournament_event","6974806132","6974806132","","I","individual","2023-02-11","2023-02-11","Henry Marsh Invitational","NH","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6974806132&teamId={TEAM_ID}"
"143","tournament_event","6972308132","6972308132","","I","individual","2023-02-11","2023-02-11","Henry Marsh Tournament ","RI","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6972308132&teamId={TEAM_ID}"
"144","standalone_dual","6702226132","","6702226132","","standalone_dual","2023-02-11","2023-02-11","Huntingdon vs Emmanuel","AL","","","2","971333143","Emmanuel","971571143","Huntingdon","AL","9","971333143","Emmanuel","GA","36","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6702226132&teamId={TEAM_ID}"
"145","standalone_dual","6696024132","","6696024132","","standalone_dual","2023-02-11","2023-02-11","Princeton vs Lehigh","NJ","","","2","971440143","Lehigh","971506143","Princeton","NJ","12","971440143","Lehigh","PA","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696024132&teamId={TEAM_ID}"
"146","tournament_event","6699205132","6699205132","","I","individual","2023-02-11","2023-02-11","Mid-States Invite","MI","O","684657132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6699205132&teamId={TEAM_ID}"
"147","tournament_event","6695134132","6695134132","","D","dual_tournament","2023-02-11","2023-02-11","Ohio/Little Rock","IL","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6695134132&teamId={TEAM_ID}"
"148","standalone_dual","6696792132","","6696792132","","standalone_dual","2023-02-11","2023-02-11","Worcester Polytechnic vs Western New England","MA","","","1","971564143","Worcester Polytechnic","971564143","Worcester Polytechnic","MA","40","971551143","Western New England","MA","6","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696792132&teamId={TEAM_ID}"
"149","tournament_event","6699317132","6699317132","","D","dual_tournament","2023-02-11","2023-02-11","Dragon Duals","NY","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6699317132&teamId={TEAM_ID}"
"150","tournament_event","6925766132","6925766132","","I","individual","2023-02-11","2023-02-11","PAC Championships ","PA","P","706966132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6925766132&teamId={TEAM_ID}"
"151","standalone_dual","6698814132","","6698814132","","standalone_dual","2023-02-11","2023-02-11","Sacred Heart vs Hofstra","CT","","","2","971423143","Hofstra","971513143","Sacred Heart","CT","6","971423143","Hofstra","NY","43","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6698814132&teamId={TEAM_ID}"
"152","standalone_dual","6704007132","","6704007132","","standalone_dual","2023-02-11","2023-02-11","Wisconsin vs Minnesota","WI","","","2","971460143","Minnesota","971556143","Wisconsin","WI","15","971460143","Minnesota","MN","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6704007132&teamId={TEAM_ID}"
"153","tournament_event","6699975132","6699975132","","I","individual","2023-02-11","2023-02-11","UAA Champioinships","IL","P","711614132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6699975132&teamId={TEAM_ID}"
"154","standalone_dual","6699787132","","6699787132","","standalone_dual","2023-02-11","2023-02-11","Wesleyan (CT) vs Centenary (NJ)","CT","","","2","971381143","Centenary (NJ)","971548143","Wesleyan (CT)","CT","10","971381143","Centenary (NJ)","NJ","26","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6699787132&teamId={TEAM_ID}"
"155","tournament_event","6702562132","6702562132","","I","individual","2023-02-11","2023-02-11","ODAC Conference Tournament","VA","P","706499132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6702562132&teamId={TEAM_ID}"
"156","tournament_event","6696979132","6696979132","","I","individual","2023-02-11","2023-02-11","Centennial Conference Championships","PA","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6696979132&teamId={TEAM_ID}"
"157","tournament_event","6700182132","6700182132","","D","dual_tournament","2023-02-11","2023-02-11","Sacred Heart & Harvard","CT","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6700182132&teamId={TEAM_ID}"
"158","standalone_dual","6696800132","","6696800132","","standalone_dual","2023-02-11","2023-02-11","Stevens Tech vs York (PA)","NJ","","","1","971528143","Stevens Tech","971528143","Stevens Tech","NJ","38","971566143","York (PA)","PA","3","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696800132&teamId={TEAM_ID}"
"159","tournament_event","6700266132","6700266132","","D","dual_tournament","2023-02-11","2023-02-11","SUNY Brockport","NY","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6700266132&teamId={TEAM_ID}"
"160","standalone_dual","6696829132","","6696829132","","standalone_dual","2023-02-11","2023-02-11","Cortland State vs New Jersey City University","NY","","","1","971529143","Cortland State","971529143","Cortland State","NY","27","971580143","New Jersey City University","NJ","12","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696829132&teamId={TEAM_ID}"
"161","standalone_dual","6699172132","","6699172132","","standalone_dual","2023-02-11","2023-02-11","Oswego State vs Cortland State","NY","","","2","971529143","Cortland State","971530143","Oswego State","NY","13","971529143","Cortland State","NY","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6699172132&teamId={TEAM_ID}"
"162","standalone_dual","6698662132","","6698662132","","standalone_dual","2023-02-11","2023-02-11","TCNJ vs Messiah","NJ","","","1","971532143","TCNJ","971532143","TCNJ","NJ","45","971455143","Messiah","PA","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6698662132&teamId={TEAM_ID}"
"163","tournament_event","6700020132","6700020132","","I","individual","2023-02-11","2023-02-11","WIAC Championships","WI","P","697105132","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6700020132&teamId={TEAM_ID}"
"164","standalone_dual","6707104132","","6707104132","","standalone_dual","2023-02-10","2023-02-10","Davis & Elkins vs West Liberty","WV","","","2","971549143","West Liberty","971575143","Davis & Elkins","WV","0","971549143","West Liberty","WV","56","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6707104132&teamId={TEAM_ID}"
"165","standalone_dual","6699268132","","6699268132","","standalone_dual","2023-02-10","2023-02-10","Pitt-Johnstown vs Mercyhurst","PA","","","1","971504143","Pitt-Johnstown","971504143","Pitt-Johnstown","PA","34","971454143","Mercyhurst","PA","7","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6699268132&teamId={TEAM_ID}"
"166","standalone_dual","6696799132","","6696799132","","standalone_dual","2023-02-10","2023-02-10","York (PA) vs Alvernia University","PA","","","2","971581143","Alvernia University","971566143","York (PA)","PA","14","971581143","Alvernia University","PA","24","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6696799132&teamId={TEAM_ID}"
"167","standalone_dual","6701631132","","6701631132","","standalone_dual","2023-02-10","2023-02-10","Rutgers vs Penn State","NJ","","","2","971501143","Penn State","971512143","Rutgers","NJ","8","971501143","Penn State","PA","33","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6701631132&teamId={TEAM_ID}"
"168","standalone_dual","6706737132","","6706737132","","standalone_dual","2023-02-10","2023-02-10","Wisconsin-Parkside vs Minnesota State Mankato","WI","","","1","971560143","Wisconsin-Parkside","971560143","Wisconsin-Parkside","WI","38","971461143","Minnesota State Mankato","MN","0","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6706737132&teamId={TEAM_ID}"
"169","tournament_event","6699613132","6699613132","","D","dual_tournament","2023-02-10","2023-02-10","Bluefield State Dual","TN","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6699613132&teamId={TEAM_ID}"
"170","tournament_event","6974104132","6974104132","","D","dual_tournament","2023-02-10","2023-02-10","Allen University Dual","SC","","","","","","","","","","","","","","1560238138","https://www.trackwrestling.com/seasons/EventMatches.jsp?seasonId=1560238138&eventId=6974104132&teamId={TEAM_ID}"
"171","standalone_dual","6703794132","","6703794132","","standalone_dual","2023-02-10","2023-02-10","Wilkes vs Ithaca","PA","","","2","971430143","Ithaca","971554143","Wilkes","PA","18","971430143","Ithaca","NY","20","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6703794132&teamId={TEAM_ID}"
"172","standalone_dual","6971844132","","6971844132","","standalone_dual","2023-02-10","2023-02-10","South Dakota State vs Oklahoma State","SD","","","2","971494143","Oklahoma State","971519143","South Dakota State","SD","12","971494143","Oklahoma State","OK","19","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6971844132&teamId={TEAM_ID}"
"173","standalone_dual","6699828132","","6699828132","","standalone_dual","2023-02-10","2023-02-10","West Virginia vs Air Force","WV","","","1","971550143","West Virginia","971550143","West Virginia","WV","20","971351143","Air Force","CO","18","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6699828132&teamId={TEAM_ID}"
"174","standalone_dual","6699457132","","6699457132","","standalone_dual","2023-02-10","2023-02-10","Southern Maine vs New England College","ME","","","1","971521143","Southern Maine","971521143","Southern Maine","ME","45","971342143","New England College","NH","9","1560238138","https://www.trackwrestling.com/seasons/DualMatches.jsp?seasonId=1560238138&dualId=6699457132&teamId={TEAM_ID}"
